ts_deteccion_utc,market_id,activo,ventana_min,direccion,lag_apertura_s,restante_s,py_ask_yes,profundidad_ratio,profundidad_ask
2026-08-20T19:00:02+00:00,3727713,BTC,5,BUY_NO,2.04,298.0,0.42,780.6,0.56
2026-08-20T19:00:27+00:00,3727707,BTC,15,BUY_NO,21.34,878.7,0.43,0.0,0.6
2026-08-20T19:01:06+00:00,3727699,SOL,5,BUY_YES,65.65,234.4,0.58,0.0,0.64
2026-08-20T19:05:02+00:00,3727793,BTC,5,BUY_NO,2.01,298.0,0.42,279.5,0.59
2026-08-20T19:05:41+00:00,3727806,SOL,5,BUY_YES,40.83,259.2,0.57,88.4,0.57
2026-08-20T19:05:56+00:00,3727793,BTC,5,BUY_YES,56.18,243.8,0.58,243.1,0.58
2026-08-20T19:10:02+00:00,3728142,SOL,5,BUY_YES,2.06,297.9,0.7,25.8,0.7
2026-08-20T19:10:02+00:00,3728140,BTC,5,BUY_YES,2.09,297.9,0.59,62.5,0.6
2026-08-20T19:15:05+00:00,3728147,BTC,5,BUY_NO,4.65,295.3,0.44,1160.8,0.55
2026-08-20T19:15:55+00:00,3728147,BTC,5,BUY_YES,53.67,246.3,0.57,535.6,0.57
2026-08-20T19:16:35+00:00,3728151,SOL,5,BUY_YES,92.75,207.2,0.71,71.3,0.71
2026-08-20T19:20:23+00:00,3728167,SOL,5,BUY_YES,23.34,276.7,0.58,115.7,0.58
2026-08-20T19:20:27+00:00,3728163,BTC,5,BUY_YES,27.14,272.9,0.56,235.7,0.56
2026-08-20T19:21:02+00:00,3728163,BTC,5,BUY_NO,62.42,237.6,0.44,0.0,0.6
2026-08-20T19:25:04+00:00,3728227,SOL,5,BUY_YES,2.18,297.8,0.56,54.8,0.57
2026-08-20T19:25:04+00:00,3728225,BTC,5,BUY_YES,2.18,297.8,0.57,711.1,0.57
2026-08-20T19:26:11+00:00,3728225,BTC,5,BUY_NO,71.57,228.4,0.37,0.0,0.67
2026-08-20T19:30:03+00:00,3728234,BTC,5,BUY_NO,2.07,297.9,0.41,0.0,0.64
2026-08-20T19:30:03+00:00,3728244,BTC,15,BUY_NO,2.09,897.9,0.41,5559.8,0.54
2026-08-20T19:30:33+00:00,3728234,BTC,5,BUY_YES,32.65,267.3,0.57,,
2026-08-20T19:32:18+00:00,3728246,SOL,5,BUY_YES,103.97,196.0,0.64,973.5,0.44
2026-08-20T19:35:35+00:00,3728385,SOL,5,BUY_YES,23.81,276.2,0.74,55.5,0.77
2026-08-20T19:35:38+00:00,3728386,BTC,5,BUY_YES,36.2,263.8,0.57,473.6,0.57
2026-08-20T19:40:29+00:00,3728695,SOL,5,BUY_YES,10.57,289.4,0.73,282.5,0.71
2026-08-20T19:40:20+00:00,3728697,BTC,5,BUY_YES,19.02,281.0,0.55,,
2026-08-20T19:45:02+00:00,3728940,BTC,5,BUY_NO,2.04,298.0,0.37,1519.4,0.59
2026-08-20T19:45:27+00:00,3728943,BTC,15,BUY_NO,2.12,897.9,0.43,204.7,0.58
2026-08-20T19:51:15+00:00,3729060,SOL,5,BUY_YES,61.87,238.1,0.6,103.4,0.6
2026-08-20T19:51:15+00:00,3729056,BTC,5,BUY_YES,74.59,225.4,0.63,484.0,0.65
2026-08-20T19:55:03+00:00,3729372,BTC,5,BUY_NO,2.03,298.0,0.4,0.0,0.64
2026-08-20T19:58:54+00:00,3729378,SOL,5,BUY_YES,233.48,66.5,0.85,125.7,0.87
2026-08-20T20:00:02+00:00,3729438,SOL,5,BUY_YES,2.15,297.9,0.69,328.1,0.63
2026-08-20T20:00:03+00:00,3729446,BTC,5,BUY_YES,2.17,297.8,0.56,135.6,0.58
2026-08-20T20:00:46+00:00,3729447,BTC,15,BUY_NO,45.31,854.7,0.42,200.0,0.6
2026-08-20T20:00:50+00:00,3729446,BTC,5,BUY_NO,23.47,276.5,0.39,3496.2,0.51
2026-08-20T20:05:03+00:00,3730442,SOL,5,BUY_YES,2.11,297.9,0.62,162.3,0.61
2026-08-20T20:05:43+00:00,3730445,BTC,5,BUY_YES,43.46,256.5,0.61,1164.9,0.61
2026-08-20T20:07:11+00:00,3730445,BTC,5,BUY_NO,131.34,168.7,0.39,435.9,0.62
2026-08-20T20:10:06+00:00,3730460,SOL,5,BUY_YES,5.55,294.5,0.76,288.6,0.72
2026-08-20T20:10:06+00:00,3730458,BTC,5,BUY_YES,5.67,294.3,0.7,431.3,0.7
2026-08-20T20:12:55+00:00,3730458,BTC,5,BUY_NO,162.54,137.5,0.41,203.5,0.6
2026-08-20T20:15:02+00:00,3730507,SOL,5,BUY_YES,2.07,297.9,0.63,292.9,0.57
2026-08-20T20:15:03+00:00,3730501,BTC,5,BUY_YES,2.12,297.9,0.61,529.8,0.61
2026-08-20T20:17:18+00:00,3730501,BTC,5,BUY_NO,128.96,171.0,0.15,198.9,0.88
2026-08-20T20:17:18+00:00,3730511,BTC,15,BUY_NO,75.22,824.8,0.44,0.0,0.71
2026-08-20T20:20:15+00:00,3730518,BTC,5,BUY_YES,11.03,289.0,0.6,0.0,0.66
2026-08-20T20:21:23+00:00,3730518,BTC,5,BUY_NO,71.65,228.4,0.27,,
2026-08-20T20:23:25+00:00,3730516,SOL,5,BUY_YES,186.67,113.3,0.57,,
2026-08-20T20:25:31+00:00,3730662,BTC,5,BUY_YES,30.57,269.4,0.58,0.0,0.71
2026-08-20T20:25:44+00:00,3730654,SOL,5,BUY_YES,36.08,263.9,0.6,0.0,0.68
2026-08-20T20:30:19+00:00,3730687,SOL,5,BUY_YES,4.86,295.1,0.79,231.0,0.79
2026-08-20T20:30:19+00:00,3730691,BTC,15,BUY_NO,4.4,895.6,0.44,90.7,0.57
2026-08-20T20:30:23+00:00,3730694,BTC,5,BUY_NO,19.28,280.7,0.39,,
2026-08-20T20:31:39+00:00,3730694,BTC,5,BUY_YES,98.66,201.3,0.78,0.0,0.85
2026-08-20T20:35:06+00:00,3730805,BTC,5,BUY_YES,5.56,294.4,0.55,814.8,0.54
2026-08-20T20:36:09+00:00,3730801,SOL,5,BUY_YES,69.74,230.3,0.57,6.0,0.59
2026-08-20T20:38:51+00:00,3730805,BTC,5,BUY_NO,229.36,70.6,0.39,0.0,0.65
2026-08-20T20:40:03+00:00,3731063,BTC,5,BUY_NO,2.53,297.5,0.28,756.4,0.75
2026-08-20T20:43:20+00:00,3731061,SOL,5,BUY_YES,199.57,100.4,0.74,0.0,0.78
2026-08-20T20:43:20+00:00,3731063,BTC,5,BUY_YES,199.75,100.3,0.73,295.7,0.74
2026-08-20T20:45:03+00:00,3731098,BTC,5,BUY_NO,2.25,297.8,0.41,0.0,0.64
2026-08-20T20:45:03+00:00,3731092,BTC,15,BUY_NO,2.19,897.8,0.45,0.0,0.59
2026-08-20T20:50:36+00:00,3731111,BTC,5,BUY_NO,20.95,279.0,0.29,792.0,0.71
2026-08-20T20:55:25+00:00,3731123,BTC,5,BUY_YES,23.52,276.5,0.7,2473.8,0.6
2026-08-20T20:55:51+00:00,3731124,SOL,5,BUY_YES,48.65,251.4,0.57,,
2026-08-20T20:57:11+00:00,3731123,BTC,5,BUY_NO,131.12,168.9,0.44,1971.4,0.35
2026-08-20T21:00:25+00:00,3731193,SOL,5,BUY_YES,6.46,293.5,0.7,481.3,0.63
2026-08-20T21:01:36+00:00,3731201,BTC,5,BUY_NO,6.02,294.0,0.43,,
2026-08-20T21:01:58+00:00,3731192,BTC,15,BUY_NO,106.81,793.2,0.39,0.0,0.65
2026-08-20T21:05:02+00:00,3731217,SOL,5,BUY_YES,2.15,297.8,0.62,544.0,0.5
2026-08-20T21:05:15+00:00,3731211,BTC,5,BUY_YES,12.3,287.7,0.56,,
2026-08-20T21:06:25+00:00,3731211,BTC,5,BUY_NO,77.27,222.7,0.19,2391.2,0.77
2026-08-20T21:10:46+00:00,3731225,SOL,5,BUY_YES,17.03,283.0,0.73,110.5,0.76
2026-08-20T21:10:47+00:00,3731223,BTC,5,BUY_YES,17.35,282.7,0.78,0.0,0.82
2026-08-20T21:15:05+00:00,3731236,BTC,5,BUY_YES,2.16,297.8,0.6,18.1,0.63
2026-08-20T21:20:29+00:00,3731252,BTC,5,BUY_NO,24.27,275.7,0.29,580.5,0.71
2026-08-20T21:25:10+00:00,3731309,SOL,5,BUY_YES,9.78,290.2,0.55,0.0,0.6
2026-08-20T21:26:05+00:00,3731310,BTC,5,BUY_YES,54.78,245.2,0.75,826.1,0.75
2026-08-20T21:29:29+00:00,3731232,BTC,15,BUY_NO,713.94,186.1,0.04,0.0,
2026-08-20T21:29:38+00:00,3731310,BTC,5,BUY_NO,163.94,136.1,0.01,0.0,
2026-08-20T21:30:02+00:00,3731328,SOL,5,BUY_YES,2.01,298.0,0.67,387.7,0.59
2026-08-20T21:31:50+00:00,3731333,BTC,5,BUY_YES,39.97,260.0,0.71,0.0,0.97
2026-08-20T21:35:03+00:00,3731381,SOL,5,BUY_YES,2.11,297.9,0.67,,
2026-08-20T21:36:11+00:00,3731386,BTC,5,BUY_YES,2.27,297.7,0.57,0.0,0.75
2026-08-20T21:39:46+00:00,3731386,BTC,5,BUY_NO,285.54,14.5,0.34,0.0,0.88
2026-08-20T21:40:52+00:00,3731463,BTC,5,BUY_YES,52.11,247.9,0.59,1030.1,0.59
2026-08-20T21:41:41+00:00,3731457,SOL,5,BUY_YES,101.29,198.7,0.58,61.3,0.58
2026-08-20T21:42:05+00:00,3731463,BTC,5,BUY_NO,125.67,174.3,0.33,0.0,0.72
2026-08-20T21:45:02+00:00,3731478,BTC,5,BUY_YES,2.01,298.0,0.58,0.0,0.65
2026-08-20T21:47:03+00:00,3731476,SOL,5,BUY_YES,121.1,178.9,0.65,100.2,0.65
2026-08-20T21:51:50+00:00,3731581,BTC,5,BUY_YES,7.15,292.9,0.56,0.0,0.59
2026-08-20T21:52:17+00:00,3731576,SOL,5,BUY_YES,110.38,189.6,0.59,0.0,0.63
2026-08-20T21:55:07+00:00,3731485,BTC,15,BUY_NO,607.27,292.7,0.41,171.7,0.58
2026-08-20T21:55:14+00:00,3731662,BTC,5,BUY_NO,9.77,290.2,0.28,0.0,0.78
2026-08-20T22:00:24+00:00,3731721,BTC,5,BUY_YES,8.81,291.2,0.66,587.3,0.66
2026-08-20T22:01:32+00:00,3731731,BTC,15,BUY_NO,67.41,832.6,0.37,,
2026-08-20T22:01:20+00:00,3731724,SOL,5,BUY_YES,30.57,269.4,0.55,,
2026-08-20T22:01:53+00:00,3731721,BTC,5,BUY_NO,108.63,191.4,0.17,663.7,0.85
2026-08-20T22:09:21+00:00,3731763,SOL,5,BUY_YES,91.86,208.1,0.99,24.4,0.98
2026-08-20T22:10:10+00:00,3731803,BTC,5,BUY_YES,2.38,297.6,0.57,0.0,0.69
2026-08-20T22:10:06+00:00,3731800,SOL,5,BUY_YES,3.0,297.0,0.6,,
2026-08-20T22:11:32+00:00,3731803,BTC,5,BUY_NO,75.93,224.1,0.45,0.0,0.64
2026-08-20T22:15:07+00:00,3731819,SOL,5,BUY_YES,6.16,293.8,0.65,279.0,0.62
2026-08-20T22:15:12+00:00,3731807,BTC,5,BUY_NO,11.98,288.0,0.44,825.5,0.56
2026-08-20T22:15:38+00:00,3731818,BTC,15,BUY_NO,36.23,863.8,0.45,0.0,0.66
2026-08-20T22:17:55+00:00,3731807,BTC,5,BUY_YES,168.97,131.0,0.67,,
2026-08-20T22:20:32+00:00,3731822,SOL,5,BUY_YES,16.7,283.3,0.77,,
2026-08-20T22:20:41+00:00,3731827,BTC,5,BUY_YES,17.06,282.9,0.8,0.0,
2026-08-20T22:25:18+00:00,3731839,SOL,5,BUY_YES,10.99,289.0,0.66,109.3,0.62
2026-08-20T22:25:24+00:00,3731836,BTC,5,BUY_YES,23.96,276.0,0.62,731.8,0.61
2026-08-20T22:28:12+00:00,3731836,BTC,5,BUY_NO,125.54,174.5,0.24,,
2026-08-20T22:30:06+00:00,3731860,BTC,5,BUY_YES,5.31,294.7,0.59,590.7,0.59
2026-08-20T22:30:17+00:00,3731859,SOL,5,BUY_YES,17.17,282.8,0.66,170.2,0.66
2026-08-20T22:30:24+00:00,3731860,BTC,5,BUY_NO,23.94,276.1,0.45,0.0,0.58
2026-08-20T22:30:24+00:00,3731861,BTC,15,BUY_NO,24.05,876.0,0.45,92.4,0.57
2026-08-20T22:35:27+00:00,3731934,BTC,5,BUY_YES,6.43,293.6,0.78,0.0,0.83
2026-08-20T22:35:28+00:00,3731927,SOL,5,BUY_YES,22.11,277.9,0.6,68.3,0.61
2026-08-20T22:40:52+00:00,3732160,BTC,5,BUY_NO,47.3,252.7,0.35,1439.2,0.6
2026-08-20T22:46:11+00:00,3732220,BTC,5,BUY_NO,25.29,274.7,0.45,212.8,0.56
2026-08-20T22:47:08+00:00,3732211,SOL,5,BUY_YES,122.41,177.6,0.56,,
2026-08-20T22:48:52+00:00,3732208,BTC,15,BUY_NO,207.04,693.0,0.42,,
2026-08-20T22:50:58+00:00,3732260,BTC,5,BUY_NO,53.0,247.0,0.45,3051.6,0.31
2026-08-20T22:51:17+00:00,3732263,SOL,5,BUY_YES,75.75,224.3,0.78,44.9,0.8
2026-08-20T22:51:19+00:00,3732260,BTC,5,BUY_YES,60.59,239.4,0.65,,
2026-08-20T22:55:16+00:00,3732278,BTC,5,BUY_NO,9.96,290.0,0.41,0.0,0.65
2026-08-20T23:00:21+00:00,3732329,BTC,5,BUY_YES,8.81,291.2,0.57,,
2026-08-20T23:01:35+00:00,3732336,SOL,5,BUY_YES,23.26,276.7,0.78,,
2026-08-20T23:06:02+00:00,3732399,SOL,5,BUY_YES,13.99,286.0,0.59,,
2026-08-20T23:05:49+00:00,3732392,BTC,5,BUY_YES,14.08,285.9,0.56,0.0,0.88
2026-08-20T23:11:30+00:00,3732405,BTC,5,BUY_YES,9.29,290.7,0.73,411.4,0.75
2026-08-20T23:11:32+00:00,3732402,SOL,5,BUY_YES,27.3,272.7,0.69,0.0,0.89
2026-08-20T23:15:09+00:00,3732451,BTC,5,BUY_YES,3.36,296.6,0.56,0.0,0.71
2026-08-20T23:18:52+00:00,3732457,SOL,5,BUY_YES,221.7,78.3,0.57,0.0,0.91
2026-08-20T23:20:07+00:00,3732499,SOL,5,BUY_YES,2.03,298.0,0.69,216.1,0.69
2026-08-20T23:20:22+00:00,3732502,BTC,5,BUY_NO,21.7,278.3,0.36,0.0,0.73
2026-08-20T23:24:28+00:00,3732502,BTC,5,BUY_YES,268.24,31.8,0.69,450.4,0.63
2026-08-20T23:25:47+00:00,3732512,SOL,5,BUY_YES,34.57,265.4,0.92,749.9,0.93
2026-08-20T23:25:50+00:00,3732511,BTC,5,BUY_YES,35.8,264.2,0.84,0.0,0.9
2026-08-20T23:30:03+00:00,3732524,BTC,15,BUY_NO,2.03,898.0,0.44,0.0,0.59
2026-08-20T23:30:02+00:00,3732529,BTC,5,BUY_NO,2.0,298.0,0.4,613.3,0.61
2026-08-20T23:30:59+00:00,3732525,SOL,5,BUY_YES,58.85,241.1,0.63,,
2026-08-20T23:30:59+00:00,3732529,BTC,5,BUY_YES,53.87,246.1,0.68,,
2026-08-20T23:36:08+00:00,3732602,BTC,5,BUY_NO,3.91,296.1,0.34,0.0,0.81
2026-08-20T23:40:43+00:00,3732763,BTC,5,BUY_YES,42.32,257.7,0.66,835.6,0.66
2026-08-20T23:40:43+00:00,3732762,SOL,5,BUY_YES,18.99,281.0,0.61,94.0,0.63
2026-08-20T23:45:20+00:00,3732808,BTC,5,BUY_NO,5.79,294.2,0.23,,
2026-08-20T23:46:45+00:00,3732808,BTC,5,BUY_YES,105.52,194.5,0.55,2072.0,0.49
2026-08-20T23:46:48+00:00,3732815,SOL,5,BUY_YES,108.12,191.9,0.6,137.6,0.61
2026-08-20T23:47:15+00:00,3732814,BTC,15,BUY_NO,135.25,764.8,0.45,220.7,0.56
2026-08-20T23:52:02+00:00,3732825,BTC,5,BUY_NO,11.07,288.9,0.18,0.0,0.89
2026-08-20T23:55:49+00:00,3732838,BTC,5,BUY_NO,47.56,252.4,0.43,138.8,0.59
2026-08-20T23:59:04+00:00,3732840,SOL,5,BUY_YES,140.28,159.7,0.89,0.0,0.96
2026-08-21T00:02:22+00:00,3732883,BTC,5,BUY_YES,126.43,173.6,0.75,,
2026-08-21T00:05:05+00:00,3732947,BTC,5,BUY_NO,3.25,296.7,0.44,1166.0,0.54
2026-08-21T00:05:21+00:00,3732947,BTC,5,BUY_YES,20.6,279.4,0.7,2944.1,0.66
2026-08-21T00:05:21+00:00,3732948,SOL,5,BUY_YES,21.1,278.9,0.59,205.8,0.56
2026-08-21T00:10:18+00:00,3733099,BTC,5,BUY_YES,4.79,295.2,0.8,,
2026-08-21T00:10:18+00:00,3733098,SOL,5,BUY_YES,5.36,294.6,0.84,0.0,0.89
2026-08-21T00:15:28+00:00,3733116,BTC,5,BUY_YES,26.94,273.1,0.65,6571.3,0.44
2026-08-21T00:15:28+00:00,3733118,SOL,5,BUY_YES,2.33,297.7,0.76,546.6,0.58
2026-08-21T00:15:51+00:00,3733116,BTC,5,BUY_NO,49.32,250.7,0.38,0.0,0.67
2026-08-21T00:15:51+00:00,3733117,BTC,15,BUY_NO,51.31,848.7,0.41,18.6,0.61
2026-08-21T00:20:03+00:00,3733133,BTC,5,BUY_NO,2.9,297.1,0.25,1212.3,0.75
2026-08-21T00:21:46+00:00,3733133,BTC,5,BUY_YES,106.41,193.6,0.59,0.0,0.63
2026-08-21T00:21:46+00:00,3733126,SOL,5,BUY_YES,106.43,193.6,0.79,0.0,0.83
2026-08-21T00:25:02+00:00,3733140,SOL,5,BUY_YES,2.04,298.0,0.59,85.7,0.59
2026-08-21T00:25:02+00:00,3733138,BTC,5,BUY_YES,2.04,298.0,0.55,413.8,0.55
2026-08-21T00:29:47+00:00,3733138,BTC,5,BUY_NO,287.14,12.9,0.31,0.0,0.74
2026-08-21T00:30:02+00:00,3733185,BTC,5,BUY_NO,2.53,297.5,0.32,467.3,0.69
2026-08-21T00:30:02+00:00,3733189,BTC,15,BUY_NO,2.05,898.0,0.41,0.0,0.62
2026-08-21T00:31:58+00:00,3733185,BTC,5,BUY_YES,7.37,292.6,0.71,0.0,0.79
2026-08-21T00:31:58+00:00,3733184,SOL,5,BUY_YES,42.77,257.2,0.55,0.0,0.75
2026-08-21T00:37:34+00:00,3733245,BTC,5,BUY_NO,56.93,243.1,0.13,0.0,
2026-08-21T00:40:02+00:00,3734241,BTC,5,BUY_NO,2.01,298.0,0.41,498.0,0.6
2026-08-21T00:43:00+00:00,3734241,BTC,5,BUY_YES,180.82,119.2,0.6,615.6,0.59
2026-08-21T00:45:06+00:00,3734262,BTC,15,BUY_NO,4.78,895.2,0.45,,
2026-08-21T00:45:05+00:00,3734271,BTC,5,BUY_NO,3.13,296.9,0.41,,
2026-08-21T00:45:46+00:00,3734259,SOL,5,BUY_YES,21.78,278.2,0.59,524.0,0.48
2026-08-21T00:51:01+00:00,3734271,BTC,5,BUY_YES,204.63,95.4,0.98,0.0,
2026-08-21T00:51:16+00:00,3734284,SOL,5,BUY_YES,34.15,265.8,0.84,410.4,0.84
2026-08-21T00:51:39+00:00,3734285,BTC,5,BUY_NO,79.67,220.3,0.41,0.0,0.64
2026-08-21T00:52:02+00:00,3734285,BTC,5,BUY_YES,122.56,177.4,0.55,0.0,0.74
2026-08-21T00:55:02+00:00,3734308,BTC,5,BUY_NO,2.01,298.0,0.33,426.4,0.68
2026-08-21T00:58:18+00:00,3734308,BTC,5,BUY_YES,198.82,101.2,0.59,335.3,0.58
2026-08-21T00:58:35+00:00,3734305,SOL,5,BUY_YES,215.76,84.2,0.55,155.7,0.52
2026-08-21T01:00:03+00:00,3734413,BTC,5,BUY_NO,2.28,297.7,0.42,,
2026-08-21T01:01:55+00:00,3734413,BTC,5,BUY_YES,73.28,226.7,0.6,0.0,0.67
2026-08-21T01:02:45+00:00,3734405,SOL,5,BUY_YES,158.48,141.5,0.59,486.5,0.49
2026-08-21T01:05:31+00:00,3734474,BTC,5,BUY_NO,4.84,295.2,0.32,0.0,0.73
2026-08-21T01:08:14+00:00,3734474,BTC,5,BUY_YES,187.33,112.7,0.68,0.0,0.73
2026-08-21T01:08:14+00:00,3734476,SOL,5,BUY_YES,194.65,105.3,0.55,0.0,0.6
2026-08-21T01:10:05+00:00,3734504,SOL,5,BUY_YES,4.5,295.5,0.7,42.3,0.72
2026-08-21T01:10:07+00:00,3734501,BTC,5,BUY_YES,4.54,295.5,0.66,595.0,0.66
2026-08-21T01:15:05+00:00,3734597,BTC,5,BUY_YES,4.13,295.9,0.55,,
2026-08-21T01:16:19+00:00,3734593,SOL,5,BUY_YES,78.9,221.1,0.56,180.0,0.56
2026-08-21T01:20:52+00:00,3734606,BTC,5,BUY_NO,14.26,285.7,0.28,,
2026-08-21T01:25:07+00:00,3734638,SOL,5,BUY_YES,7.91,292.1,0.57,82.8,0.57
2026-08-21T01:25:08+00:00,3734641,BTC,5,BUY_YES,8.15,291.8,0.64,807.5,0.63
2026-08-21T01:30:03+00:00,3734659,BTC,5,BUY_NO,2.11,297.9,0.43,585.9,0.58
2026-08-21T01:30:03+00:00,3734665,SOL,5,BUY_YES,2.13,297.9,0.6,309.5,0.55
2026-08-21T01:30:03+00:00,3734670,BTC,15,BUY_NO,2.27,897.7,0.45,,
2026-08-21T01:31:19+00:00,3734659,BTC,5,BUY_YES,65.97,234.0,0.56,1874.6,0.5
2026-08-21T01:35:18+00:00,3734746,BTC,5,BUY_NO,15.73,284.3,0.41,263.2,0.6
2026-08-21T01:35:21+00:00,3734745,SOL,5,BUY_YES,21.09,278.9,0.58,53.8,0.55
2026-08-21T01:40:08+00:00,3734778,SOL,5,BUY_YES,6.8,293.2,0.7,31.8,0.73
2026-08-21T01:40:12+00:00,3734781,BTC,5,BUY_YES,8.35,291.7,0.65,881.6,0.65
2026-08-21T01:41:17+00:00,3734781,BTC,5,BUY_NO,77.64,222.4,0.41,279.9,0.6
2026-08-21T01:46:35+00:00,3734801,SOL,5,BUY_YES,14.05,285.9,0.59,0.0,0.88
2026-08-21T01:46:34+00:00,3734792,BTC,5,BUY_YES,78.3,221.7,0.56,0.0,0.81
2026-08-21T01:50:05+00:00,3734977,SOL,5,BUY_YES,3.14,296.9,0.78,196.4,0.78
2026-08-21T01:50:06+00:00,3734971,BTC,5,BUY_NO,6.72,293.3,0.45,0.0,0.58
2026-08-21T01:51:29+00:00,3734971,BTC,5,BUY_YES,89.77,210.2,0.57,0.0,0.6
2026-08-21T01:55:02+00:00,3735016,BTC,5,BUY_NO,2.03,298.0,0.43,89.1,0.58
2026-08-21T02:00:03+00:00,3735057,SOL,5,BUY_YES,2.0,298.0,0.55,105.7,0.54
2026-08-21T02:01:28+00:00,3735045,BTC,5,BUY_NO,64.02,236.0,0.24,,
2026-08-21T02:01:29+00:00,3735049,BTC,15,BUY_NO,4.95,895.1,0.35,,
2026-08-21T02:05:25+00:00,3735081,BTC,5,BUY_NO,9.79,290.2,0.43,0.0,0.6
2026-08-21T02:05:27+00:00,3735086,SOL,5,BUY_YES,9.75,290.2,0.95,3633.3,0.96
2026-08-21T02:06:05+00:00,3735081,BTC,5,BUY_YES,65.25,234.8,0.63,108.4,0.65
2026-08-21T02:10:08+00:00,3735092,BTC,5,BUY_NO,6.88,293.1,0.42,0.0,0.61
2026-08-21T02:15:11+00:00,3735111,SOL,5,BUY_YES,7.38,292.6,0.74,,
2026-08-21T02:16:39+00:00,3735099,BTC,15,BUY_NO,49.72,850.3,0.33,,
2026-08-21T02:17:15+00:00,3735101,BTC,5,BUY_NO,96.99,203.0,0.17,,
2026-08-21T02:18:17+00:00,3735101,BTC,5,BUY_YES,155.62,144.4,0.57,,
2026-08-21T02:22:13+00:00,3735120,BTC,5,BUY_NO,129.98,170.0,0.38,,
2026-08-21T02:26:51+00:00,3735159,SOL,5,BUY_YES,111.47,188.5,0.99,300.0,0.98
2026-08-21T02:26:52+00:00,3735162,BTC,5,BUY_YES,27.43,272.6,0.85,706.1,0.87
2026-08-21T02:30:30+00:00,3735167,SOL,5,BUY_YES,25.78,274.2,0.62,244.6,0.55
2026-08-21T02:30:48+00:00,3735177,BTC,5,BUY_YES,24.7,275.3,0.68,281.9,0.7
2026-08-21T02:33:57+00:00,3735177,BTC,5,BUY_NO,235.36,64.6,0.01,,
2026-08-21T02:33:55+00:00,3735181,BTC,15,BUY_NO,181.94,718.1,0.44,0.0,0.81
2026-08-21T02:35:43+00:00,3735325,BTC,5,BUY_NO,43.61,256.4,0.44,0.0,0.64
2026-08-21T02:37:35+00:00,3735325,BTC,5,BUY_YES,113.35,186.7,0.75,,
2026-08-21T02:37:34+00:00,3735323,SOL,5,BUY_YES,69.03,231.0,0.91,0.0,0.97
2026-08-21T02:40:46+00:00,3735356,BTC,5,BUY_YES,36.85,263.2,0.63,,
2026-08-21T02:41:31+00:00,3735356,BTC,5,BUY_NO,87.7,212.3,0.31,3428.9,0.62
2026-08-21T02:45:03+00:00,3735370,BTC,5,BUY_YES,2.01,298.0,0.55,1811.0,0.51
2026-08-21T02:46:17+00:00,3735375,BTC,15,BUY_NO,73.38,826.6,0.33,,
2026-08-21T02:46:15+00:00,3735370,BTC,5,BUY_NO,61.68,238.3,0.18,,
2026-08-21T02:51:25+00:00,3735439,BTC,5,BUY_NO,12.21,287.8,0.39,2773.1,0.55
2026-08-21T02:52:33+00:00,3735439,BTC,5,BUY_YES,116.22,183.8,0.8,5051.6,0.7
2026-08-21T02:55:38+00:00,3735473,BTC,5,BUY_YES,38.09,261.9,0.61,938.5,0.61
2026-08-21T02:55:38+00:00,3735472,SOL,5,BUY_YES,38.36,261.6,0.56,98.5,0.56
2026-08-21T02:58:28+00:00,3735473,BTC,5,BUY_NO,208.08,91.9,0.41,0.0,0.65
2026-08-21T03:00:02+00:00,3735527,BTC,5,BUY_YES,2.03,298.0,0.68,617.1,0.68
2026-08-21T03:03:11+00:00,3735525,SOL,5,BUY_YES,40.35,259.7,0.63,,
2026-08-21T03:06:02+00:00,3735529,BTC,15,BUY_NO,313.19,586.8,0.44,0.0,0.83
2026-08-21T03:06:17+00:00,3735538,BTC,5,BUY_NO,30.15,269.9,0.17,135.0,0.87
2026-08-21T03:11:18+00:00,3735543,SOL,5,BUY_YES,60.07,239.9,0.65,,
2026-08-21T03:15:47+00:00,3735554,BTC,15,BUY_NO,9.28,890.7,0.35,468.6,0.66
2026-08-21T03:15:47+00:00,3735549,BTC,5,BUY_NO,26.2,273.8,0.21,1585.9,0.79
2026-08-21T03:17:10+00:00,3735549,BTC,5,BUY_YES,124.57,175.4,0.61,263.7,0.62
2026-08-21T03:20:54+00:00,3735567,BTC,5,BUY_YES,12.91,287.1,0.6,,
2026-08-21T03:20:56+00:00,3735563,SOL,5,BUY_YES,12.92,287.1,0.75,332.8,0.73
2026-08-21T03:26:00+00:00,3735574,BTC,5,BUY_NO,9.64,290.4,0.26,,
2026-08-21T03:27:05+00:00,3735572,SOL,5,BUY_YES,124.89,175.1,0.56,,
2026-08-21T03:27:32+00:00,3735574,BTC,5,BUY_YES,125.5,174.5,0.67,1410.6,0.67
2026-08-21T03:30:26+00:00,3735582,SOL,5,BUY_YES,15.61,284.4,0.73,463.6,0.68
2026-08-21T03:30:49+00:00,3735587,BTC,5,BUY_YES,17.08,282.9,0.63,398.4,0.65
2026-08-21T03:36:43+00:00,3735639,BTC,5,BUY_NO,43.61,256.4,0.18,,
2026-08-21T03:36:43+00:00,3735583,BTC,15,BUY_NO,402.59,497.4,0.3,,
2026-08-21T03:40:34+00:00,3735647,BTC,5,BUY_YES,16.73,283.3,0.63,,
2026-08-21T03:42:05+00:00,3735643,SOL,5,BUY_YES,35.76,264.2,0.66,,
