ts_deteccion_utc,market_id,lado_mayoria,lado_minoria,pct_mayoria_detectado,n_ballenas,ask_minoria_deteccion,muestras_json,outcome_pendiente
2026-08-04T09:25:53+00:00,3301570,NO,YES,1.0,6,0.51,"[[0.0,30.2,0.51],[5.1,17.8,0.51],[10.7,17.6,0.5],[15.8,16.5,0.51],[21.2,21.8,0.51],[26.7,9.3,0.51],[32.0,15.0,0.51],[37.3,35.8,0.49],[42.6,40.8,0.49],[47.8,43.6,0.49],[53.1,51.6,0.48],[58.3,54.9,0.48],[63.6,63.3,0.48],[68.7,54.8,0.48],[73.8,50.9,0.48],[79.0,28.6,0.48],[84.2,63.9,0.47],[89.5,59.2,0.47],[94.6,97.4,0.29],[99.8,172.1,0.33],[105.0,237.2,0.34],[110.1,227.5,0.35],[115.2,243.6,0.32],[120.3,187.2,0.31],[125.4,190.5,0.3],[130.5,252.5,0.19],[135.6,301.1,0.19],[140.7,359.0,0.19],[145.8,360.7,0.19],[150.9,363.0,0.19],[156.0,371.5,0.15],[161.0,397.1,0.15],[166.1,316.4,0.13],[171.2,227.6,0.21],[176.3,252.4,0.16],[181.4,299.4,0.12],[186.5,305.9,0.09],[191.6,286.6,0.12],[196.7,307.4,0.1],[201.8,348.2,0.07],[206.9,404.0,0.04],[212.0,435.7,0.04],[217.1,439.7,0.04],[222.2,170.4,0.07],[227.3,173.4,0.05],[232.4,10.8,0.04],[237.5,8.4,0.03],[242.6,6.3,0.04]]",1
2026-08-04T09:35:32+00:00,3301590,NO,YES,0.9286,14,0.54,"[[0.0,14.5,0.54],[5.1,14.1,0.53],[10.2,17.3,0.54],[15.5,63.2,0.51],[20.7,58.3,0.51],[25.8,63.2,0.41],[30.9,209.0,0.45],[36.0,189.4,0.45],[41.2,225.3,0.45],[46.3,228.0,0.46],[51.5,236.3,0.46],[56.6,238.6,0.46],[61.7,24.5,0.47],[66.8,22.7,0.48],[71.9,28.2,0.48],[77.0,34.7,0.49],[82.1,30.1,0.49],[87.2,29.0,0.49],[92.3,23.7,0.49],[97.5,72.7,0.43],[102.6,97.3,0.41],[107.7,247.8,0.29],[112.9,287.2,0.28],[118.0,378.2,0.28],[123.1,461.2,0.14],[128.3,557.5,0.13],[133.4,569.8,0.12],[138.5,576.5,0.12],[143.7,565.6,0.12],[148.9,586.7,0.12],[154.0,592.6,0.11],[159.1,531.0,0.09],[164.3,459.0,0.12],[169.4,509.2,0.12],[174.5,506.0,0.12],[179.6,522.9,0.1],[184.7,399.6,0.12],[189.9,589.3,0.08],[195.1,533.4,0.07],[200.2,547.6,0.06],[205.3,555.3,0.05],[210.4,531.3,0.05],[215.6,550.4,0.06],[220.8,562.3,0.04],[225.9,577.4,0.04],[231.1,586.9,0.05],[236.2,612.1,0.04],[241.3,603.6,0.03],[246.4,256.3,0.05],[251.5,254.8,0.03],[256.6,43.2,0.01],[261.7,28.6,0.01],[266.9,227.2,0.01]]",1
2026-08-04T09:40:32+00:00,3301598,NO,YES,1.0,25,0.67,"[[0.0,17.4,0.67],[5.1,32.7,0.66],[10.3,47.8,0.65],[15.4,94.0,0.61],[20.7,129.6,0.61],[26.4,291.6,0.6],[31.6,367.5,0.58],[36.7,450.9,0.6],[41.9,461.0,0.58],[47.1,464.8,0.58],[52.3,461.9,0.58],[57.5,453.7,0.58],[62.7,447.0,0.58],[67.9,294.1,0.58],[73.0,343.6,0.59],[78.2,334.5,0.6],[83.4,132.8,0.61],[88.6,82.7,0.62],[93.8,63.1,0.65],[98.9,0.0,0.81],[104.0,0.0,0.91],[109.4,0.0,0.82],[114.5,0.0,0.84],[119.7,0.0,0.86],[124.9,0.0,0.9],[130.0,0.0,0.9],[135.2,0.0,0.86],[140.5,0.0,0.86],[145.8,0.0,0.75],[150.9,0.0,0.84],[156.1,0.0,0.83],[161.2,0.0,0.78],[166.4,0.0,0.86],[171.5,0.0,0.87],[176.7,0.0,0.86],[181.8,0.0,0.91],[186.9,0.0,0.92],[192.1,0.0,0.95],[197.4,0.0,0.95],[202.5,0.0,0.96],[207.7,0.0,0.92],[212.9,0.0,0.97],[218.0,0.0,0.98],[223.2,0.0,0.96],[228.4,0.0,0.96],[233.7,0.0,0.98],[238.8,0.0,0.97],[244.0,0.0,0.99],[249.2,0.0,0.99],[254.3,0.0,0.99],[259.4,0.0,0.99],[264.7,0.0,null]]",1
2026-08-04T09:50:47+00:00,3301627,NO,YES,0.901,20,0.59,"[[0.0,16.3,0.59],[5.1,9.2,0.61],[10.2,48.6,0.57],[15.3,42.2,0.52],[20.4,46.7,0.54],[25.6,49.5,0.54],[30.7,31.8,0.54],[35.8,28.9,0.59],[41.0,35.3,0.59],[46.1,24.1,0.59],[51.2,30.2,0.59],[56.4,37.4,0.59],[61.5,288.4,0.31],[66.6,455.8,0.3],[71.7,555.1,0.27],[76.8,138.6,0.44],[82.0,302.2,0.4],[87.1,316.9,0.41],[92.2,35.0,0.58],[97.5,36.0,0.58],[102.6,23.8,0.57],[107.6,5.8,0.6],[112.8,20.6,0.55],[118.0,24.5,0.52],[123.1,16.2,0.52],[128.2,9.2,0.25],[133.4,293.0,0.32],[138.5,235.8,0.35],[143.6,267.0,0.35],[148.7,294.4,0.3],[153.9,328.4,0.3],[159.0,347.3,0.29],[164.2,236.8,0.34],[169.3,12.7,0.55],[174.4,11.0,0.5],[179.5,20.1,0.55],[184.6,0.0,0.84],[189.9,0.0,0.78],[195.1,0.0,0.79],[200.2,0.0,0.8],[205.3,0.0,0.83],[210.4,0.0,0.86],[215.5,0.0,0.81],[220.6,0.0,0.87],[225.8,0.0,0.89],[230.9,0.0,0.97],[236.0,0.0,0.98],[241.2,0.0,0.99],[246.3,0.0,0.99],[251.4,0.0,null]]",1
2026-08-04T09:55:32+00:00,3301636,NO,YES,1.0,14,0.56,"[[0.0,20.0,0.56],[5.3,9.8,0.56],[10.4,19.2,0.57],[15.7,26.3,0.57],[20.9,6.6,0.57],[26.2,0.0,0.59],[31.3,23.6,0.56],[36.5,33.9,0.55],[41.6,37.1,0.55],[46.8,31.7,0.55],[52.1,31.7,0.55],[57.2,31.9,0.55],[62.3,28.7,0.55],[67.5,98.9,0.4],[72.7,257.3,0.4],[78.0,275.5,0.38],[83.2,281.3,0.38],[88.3,276.7,0.37],[93.5,317.8,0.37],[98.7,252.1,0.21],[104.0,380.1,0.2],[109.3,363.4,0.21],[114.7,381.8,0.21],[119.9,455.4,0.21],[125.1,493.5,0.2],[130.2,502.7,0.18],[135.4,520.4,0.18],[140.9,530.4,0.16],[146.1,524.1,0.17],[151.3,189.8,0.35],[156.4,222.9,0.35],[161.5,292.1,0.35],[166.7,306.1,0.29],[171.8,321.0,0.33],[177.0,366.1,0.3],[182.2,270.5,0.35],[187.3,292.5,0.3],[192.4,115.7,0.42],[197.6,135.6,0.37],[202.8,173.5,0.37],[208.0,184.6,0.37],[213.1,201.0,0.37],[218.3,212.4,0.34],[223.4,147.3,0.36],[228.7,0.0,0.89],[233.8,0.0,0.68],[238.9,0.0,0.9],[244.1,0.0,0.93],[249.2,0.0,0.92],[254.3,0.0,0.96],[259.4,0.0,0.99],[264.5,0.0,null]]",1
2026-08-04T10:10:32+00:00,3301670,NO,YES,1.0,11,0.6,"[[0.0,50.8,0.6],[5.2,22.4,0.6],[10.4,12.2,0.61],[15.6,11.0,0.63],[20.8,1.6,0.63],[26.0,1.6,0.63],[31.2,1.6,0.63],[36.3,1.6,0.63],[41.5,1.6,0.63],[46.8,0.0,0.65],[52.0,0.0,0.66],[57.2,0.0,0.67],[62.4,0.0,0.66],[67.7,0.0,0.66],[72.9,0.0,0.68],[78.0,0.0,0.68],[83.2,0.0,0.76],[88.4,0.0,0.75],[93.5,24.7,0.59],[98.8,3.0,0.63],[104.1,0.0,0.65],[109.1,0.0,0.65],[114.3,0.0,0.65],[119.5,0.0,0.65],[124.6,0.0,0.65],[130.0,0.0,0.66],[135.3,0.0,0.65],[140.4,13.0,0.61],[145.6,32.8,0.61],[150.8,3.5,0.61],[156.0,0.0,0.67],[161.1,0.0,0.64],[166.3,111.8,0.27],[171.5,468.7,0.18],[176.7,572.4,0.11],[181.9,535.9,0.18],[187.0,562.3,0.17],[192.2,677.8,0.12],[197.3,618.3,0.11],[202.5,628.5,0.12],[207.7,519.4,0.1],[212.8,592.4,0.12],[217.9,178.7,0.44],[223.1,159.5,0.43],[228.3,186.4,0.43],[233.5,309.5,0.11],[238.7,512.1,0.15],[243.9,316.0,0.05],[249.0,317.6,0.05],[254.2,81.1,0.05],[259.4,63.8,0.01],[264.5,55.5,0.01]]",1
2026-08-04T10:15:32+00:00,3301687,YES,NO,0.9474,19,0.23,"[[0.0,0.0,0.78],[5.2,0.0,0.79],[10.3,0.0,0.79],[15.4,0.0,0.76],[20.7,0.0,0.76],[25.8,0.0,0.84],[30.9,0.0,0.83],[36.1,0.0,0.83],[41.2,0.0,0.88],[46.3,0.0,0.8],[51.5,0.0,0.79],[56.7,0.0,0.83],[61.7,0.0,0.83],[66.9,0.0,0.84],[72.0,0.0,0.85],[77.1,0.0,0.86],[82.3,0.0,0.88],[87.5,0.0,0.88],[92.6,0.0,0.88],[97.7,0.0,0.89],[102.8,0.0,0.89],[107.9,0.0,0.9],[113.0,0.0,0.93],[118.1,0.0,0.82],[123.3,0.0,0.78],[128.4,0.0,0.78],[133.5,0.0,0.87],[138.6,0.0,0.81],[143.8,0.0,0.88],[148.9,0.0,0.88],[154.1,0.0,0.85],[159.2,0.0,0.85],[164.4,0.0,0.84],[169.6,0.0,0.86],[174.7,0.0,0.88],[179.8,0.0,0.87],[184.9,0.0,0.86],[190.1,0.0,0.87],[195.2,0.0,0.65],[200.3,0.0,0.63],[205.5,0.0,0.7],[210.6,0.0,0.8],[215.7,0.0,0.78],[220.8,0.0,0.66],[226.0,0.0,0.67],[231.1,0.0,0.77],[236.3,0.0,0.69],[241.5,0.0,0.75],[246.6,0.0,0.83],[251.7,0.0,0.91],[256.9,0.0,0.95],[262.0,0.0,0.47],[267.2,13.3,0.17]]",1
2026-08-04T10:20:33+00:00,3301692,NO,YES,1.0,13,0.68,"[[0.0,94.6,0.68],[5.1,28.2,0.68],[10.4,24.3,0.69],[15.6,34.3,0.66],[20.7,0.0,0.73],[25.9,0.0,0.74],[31.0,106.2,0.61],[36.3,0.0,0.72],[41.5,73.3,0.67],[46.6,80.3,0.68],[51.8,80.3,0.67],[56.9,31.4,0.67],[62.2,30.5,0.67],[67.3,30.5,0.67],[72.6,28.3,0.69],[77.7,28.3,0.69],[82.8,0.0,0.87],[88.0,0.0,0.87],[93.1,0.0,0.88],[98.2,0.0,0.91],[103.3,0.0,0.9],[108.4,0.0,0.9],[113.6,0.0,0.87],[118.8,0.0,0.88],[123.9,0.0,0.94],[129.3,0.0,0.92],[134.5,0.0,0.96],[139.6,0.0,0.97],[144.7,0.0,0.98],[149.9,0.0,0.98],[155.1,0.0,0.9],[160.2,0.0,0.91],[165.3,0.0,0.83],[170.5,0.0,0.8],[175.6,0.0,0.76],[180.8,0.0,0.73],[185.9,7.5,0.66],[191.0,7.5,0.67],[196.2,7.9,0.7],[201.3,11.1,0.7],[206.4,11.0,0.69],[214.3,0.0,0.76],[219.4,0.0,0.75],[224.5,0.0,0.72],[229.6,0.0,0.77],[234.7,0.0,0.77],[239.8,0.0,0.81],[245.0,0.0,0.85],[250.4,136.5,0.31],[255.5,121.5,0.48],[260.8,137.4,0.48],[266.0,151.7,0.22]]",1
2026-08-04T10:30:32+00:00,3301719,NO,YES,0.945,18,0.55,"[[0.0,24.7,0.55],[5.2,55.0,0.5],[10.3,17.4,0.56],[15.4,0.0,0.68],[20.6,0.0,0.73],[25.7,0.0,0.74],[30.9,0.0,0.75],[36.0,0.0,0.76],[41.1,0.0,0.81],[46.3,0.0,0.81],[51.4,0.0,0.81],[56.5,0.0,0.75],[61.7,0.0,0.59],[66.8,0.0,0.59],[72.0,6.5,0.56],[77.1,0.0,0.58],[82.2,39.0,0.56],[87.4,23.0,0.56],[92.5,43.5,0.52],[97.6,0.0,0.58],[102.8,5.8,0.55],[107.9,11.8,0.55],[113.0,20.6,0.54],[118.2,20.9,0.54],[123.3,14.6,0.54],[128.4,54.1,0.53],[133.6,47.4,0.51],[138.7,0.0,0.7],[143.8,0.0,0.88],[148.9,0.0,0.88],[154.1,0.0,0.88],[159.2,0.0,0.9],[164.3,0.0,0.91],[169.4,0.0,0.92],[174.6,0.0,0.93],[179.7,0.0,0.92],[184.9,0.0,0.85],[189.9,0.0,0.91],[195.1,0.0,0.9],[200.2,0.0,0.95],[205.4,0.0,0.97],[210.5,0.0,0.97],[215.7,0.0,0.97],[220.8,0.0,0.97],[226.0,0.0,0.99],[231.2,0.0,0.99],[236.3,0.0,0.99],[241.4,0.0,0.99],[246.6,0.0,0.99],[251.7,0.0,0.99],[256.9,0.0,null],[262.0,0.0,null],[267.1,0.0,null]]",1
2026-08-04T10:35:32+00:00,3301728,YES,NO,1.0,13,0.36,"[[0.0,0.0,0.65],[5.1,0.0,0.57],[10.2,0.0,0.59],[15.4,0.0,0.58],[20.6,0.0,0.61],[25.7,0.0,0.71],[30.8,0.0,0.67],[35.9,0.0,0.67],[41.1,0.0,0.67],[46.3,0.0,0.66],[51.4,0.0,0.66],[56.5,0.0,0.67],[61.5,0.0,0.82],[66.7,0.0,0.82],[71.8,0.0,0.82],[77.0,0.0,0.83],[82.1,0.0,0.87],[87.2,0.0,0.82],[92.3,0.0,0.83],[97.4,0.0,0.78],[102.6,0.0,0.66],[107.7,0.0,0.68],[112.8,0.0,0.7],[118.0,0.0,0.63],[123.1,0.0,0.64],[128.3,0.0,0.6],[133.4,0.0,0.6],[138.5,0.0,0.61],[143.6,0.0,0.71],[148.7,0.0,0.72],[153.8,0.0,0.77],[158.9,0.0,0.78],[164.1,0.0,0.8],[169.2,0.0,0.82],[174.5,0.0,0.83],[179.6,0.0,0.84],[184.7,0.0,0.85],[189.9,0.0,0.88],[195.0,0.0,0.89],[200.4,0.0,0.89],[205.5,0.0,0.89],[210.6,0.0,0.9],[215.8,0.0,0.86],[221.0,0.0,0.88],[226.1,0.0,0.79],[231.5,0.0,0.68],[236.7,0.0,0.74],[241.9,0.0,0.74],[247.1,0.0,0.73],[252.3,0.0,0.73],[257.4,0.0,0.84],[262.8,0.0,0.93]]",1
2026-08-04T10:40:32+00:00,3301736,NO,YES,1.0,5,0.69,"[[0.0,57.5,0.69],[5.2,0.0,0.73],[10.5,52.9,0.71],[15.6,0.0,0.75],[21.0,0.0,0.77],[26.3,0.0,0.81],[31.5,0.0,0.82],[36.8,0.0,0.84],[42.1,0.0,0.85],[47.3,0.0,0.85],[52.5,0.0,0.85],[57.6,0.0,0.85],[62.7,0.0,0.85],[67.8,0.0,0.86],[72.9,0.0,0.85],[78.1,0.0,0.85],[83.2,0.0,0.9],[88.4,0.0,0.91],[93.5,0.0,0.92],[98.8,0.0,0.93],[103.9,0.0,0.93],[109.0,0.0,0.93],[114.5,0.0,0.94],[119.6,0.0,0.95],[124.7,0.0,0.96],[129.8,0.0,0.97],[135.0,0.0,0.96],[140.1,0.0,0.96],[145.3,0.0,0.97],[150.5,0.0,0.97],[155.6,0.0,0.97],[160.7,0.0,0.98],[165.8,0.0,0.98],[171.0,0.0,0.99],[176.2,0.0,0.99],[181.4,0.0,0.99],[186.5,0.0,0.99],[191.6,0.0,0.998],[196.7,0.0,0.998],[201.9,0.0,0.998],[207.0,0.0,0.998],[212.2,0.0,0.998],[217.3,0.0,0.998],[222.4,0.0,0.998],[227.5,0.0,0.998],[232.7,0.0,0.998],[237.8,0.0,0.998],[242.9,0.0,null],[248.1,0.0,null],[253.2,0.0,null],[258.3,0.0,null],[263.4,0.0,null]]",1
2026-08-04T11:05:42+00:00,3302005,YES,NO,0.9007,30,0.23,"[[0.0,0.0,0.78],[5.2,0.0,0.71],[10.4,0.0,0.7],[15.6,0.0,0.69],[20.7,0.0,0.69],[25.8,0.0,0.71],[30.9,0.0,0.67],[36.0,0.0,0.68],[41.2,0.0,0.74],[46.4,0.0,0.74],[51.5,0.0,0.82],[56.8,0.0,0.83],[61.9,0.0,0.82],[67.1,0.0,0.85],[72.2,0.0,0.86],[77.3,0.0,0.85],[82.5,0.0,0.86],[87.6,0.0,0.88],[92.8,0.0,0.91],[98.0,0.0,0.9],[103.2,0.0,0.9],[108.5,0.0,0.88],[113.8,0.0,0.88],[118.9,0.0,0.89],[124.1,0.0,0.9],[129.2,0.0,0.92],[134.4,0.0,0.93],[139.5,0.0,0.92],[144.7,0.0,0.95],[150.0,0.0,0.95],[155.2,0.0,0.93],[160.5,0.0,0.95],[165.7,0.0,0.94],[171.0,0.0,0.92],[176.1,0.0,0.95],[181.2,0.0,0.83],[186.5,0.0,0.81],[191.9,0.0,0.86],[197.2,0.0,0.87],[202.4,0.0,0.9],[207.7,0.0,0.91],[212.9,0.0,0.97],[218.1,0.0,0.95],[223.3,0.0,0.97],[228.5,0.0,0.97],[233.7,0.0,0.99],[239.0,0.0,0.99],[244.2,0.0,0.99],[249.5,0.0,null],[254.6,0.0,null]]",1
2026-08-04T11:10:33+00:00,3302013,YES,NO,0.9,10,0.47,"[[0.0,0.0,0.54],[5.2,0.0,0.59],[10.4,0.0,0.54],[15.6,0.0,0.59],[21.1,0.0,0.63],[26.2,0.0,0.61],[31.5,0.0,0.67],[36.7,0.0,0.69],[41.9,0.0,0.65],[47.1,0.0,0.65],[52.5,0.0,0.71],[57.8,0.0,0.7],[63.0,0.0,0.71],[68.2,0.0,0.72],[73.6,0.0,0.72],[78.8,0.0,0.74],[84.1,0.0,0.74],[89.3,0.0,0.74],[94.6,0.0,0.65],[99.9,0.0,0.65],[105.0,0.0,0.55],[110.2,0.0,0.56],[115.4,0.0,0.55],[120.6,0.0,0.65],[125.8,0.0,0.64],[130.9,0.0,0.65],[136.2,0.0,0.65],[141.4,0.0,0.65],[146.5,0.0,0.74],[151.7,0.0,0.72],[156.8,0.0,0.59],[162.0,0.0,0.62],[167.1,0.0,0.77],[172.4,0.0,0.73],[177.5,0.0,0.6],[182.6,0.0,0.52],[187.8,0.0,0.52],[193.2,0.0,0.52],[198.3,0.0,0.62],[203.5,0.0,0.68],[208.7,0.0,0.51],[213.9,28.3,0.29],[219.1,120.5,0.31],[224.3,107.6,0.36],[229.4,5.9,0.48],[234.6,0.0,0.5],[239.7,0.0,0.56],[244.9,84.3,0.25],[250.1,128.9,0.2],[255.2,37.0,0.18],[260.4,32.9,0.13],[265.5,91.4,0.14]]",1
2026-08-04T11:15:32+00:00,3302037,YES,NO,1.0,10,0.37,"[[0.0,0.0,0.64],[5.2,0.0,0.65],[10.3,0.0,0.65],[15.5,0.0,0.65],[20.7,0.0,0.67],[25.8,0.0,0.68],[31.1,0.0,0.7],[36.4,0.0,0.71],[41.5,0.0,0.71],[46.7,0.0,0.71],[52.0,0.0,0.77],[57.2,0.0,0.77],[62.3,0.0,0.73],[67.6,0.0,0.73],[72.8,0.0,0.71],[77.9,0.0,0.7],[83.1,0.0,0.7],[88.3,0.0,0.74],[93.4,0.0,0.74],[98.6,0.0,0.78],[103.8,0.0,0.74],[109.0,0.0,0.75],[114.2,0.0,0.73],[119.4,0.0,0.73],[124.6,0.0,0.7],[129.8,0.0,0.7],[135.0,0.0,0.82],[140.1,0.0,0.82],[145.2,0.0,0.84],[150.4,0.0,0.89],[155.5,0.0,0.91],[160.7,0.0,0.91],[165.9,0.0,0.91],[171.0,0.0,0.92],[176.3,0.0,0.92],[181.5,0.0,0.91],[186.7,0.0,0.93],[191.9,0.0,0.93],[197.0,0.0,0.94],[202.2,0.0,0.94],[207.3,0.0,0.94],[212.5,0.0,0.96],[218.2,0.0,0.96],[223.4,0.0,0.97],[228.6,0.0,0.97],[233.9,0.0,0.98],[239.0,0.0,0.99],[244.3,0.0,0.99],[249.4,0.0,null],[254.5,0.0,null],[259.6,0.0,null],[264.7,0.0,null]]",1
2026-08-04T11:30:33+00:00,3302115,YES,NO,1.0,46,0.36,"[[0.0,0.0,0.65],[5.1,0.0,0.73],[10.2,0.0,0.72],[15.4,0.0,0.7],[20.5,0.0,0.65],[25.6,0.0,0.68],[30.7,0.0,0.74],[35.9,0.0,0.72],[41.0,0.0,0.73],[46.1,0.0,0.73],[51.4,0.0,0.73],[56.5,0.0,0.77],[61.7,0.0,0.77],[66.8,0.0,0.77],[71.9,0.0,0.77],[77.0,0.0,0.75],[82.1,0.0,0.76],[87.2,0.0,0.77],[92.4,0.0,0.77],[97.5,0.0,0.78],[102.6,0.0,0.79],[107.7,0.0,0.88],[112.8,0.0,0.9],[117.9,0.0,0.9],[123.0,0.0,0.88],[128.2,0.0,0.85],[133.3,0.0,0.84],[138.4,0.0,0.8],[143.5,0.0,0.8],[148.6,0.0,0.83],[153.7,0.0,0.84],[158.9,0.0,0.88],[164.1,0.0,0.85],[169.3,0.0,0.87],[174.4,0.0,0.87],[179.6,0.0,0.9],[184.7,0.0,0.9],[189.8,0.0,0.81],[194.9,0.0,0.87],[200.0,0.0,0.87],[205.2,0.0,0.86],[210.3,0.0,0.91],[215.4,0.0,0.94],[220.5,0.0,0.95],[225.6,0.0,0.95],[230.7,0.0,0.95],[235.8,0.0,0.96],[241.0,0.0,0.93],[246.1,0.0,0.83],[251.2,0.0,0.74],[256.3,0.0,0.98],[261.4,0.0,0.99],[266.5,0.0,null]]",1
2026-08-04T11:35:32+00:00,3302127,YES,NO,1.0,34,0.3,"[[0.0,0.0,0.71],[5.1,0.0,0.7],[10.2,0.0,0.68],[15.4,0.0,0.7],[20.5,0.0,0.71],[25.6,0.0,0.64],[30.7,0.0,0.62],[35.9,0.0,0.63],[41.0,0.0,0.62],[46.2,0.0,0.62],[51.4,0.0,0.76],[56.5,0.0,0.77],[61.7,0.0,0.81],[66.8,0.0,0.71],[71.9,0.0,0.7],[77.0,0.0,0.7],[82.2,0.0,0.7],[87.3,0.0,0.7],[92.4,0.0,0.7],[97.6,0.0,0.7],[102.8,0.0,0.74],[108.1,0.0,0.75],[113.2,0.0,0.75],[118.4,0.0,0.76],[123.6,0.0,0.76],[128.8,0.0,0.76],[134.0,0.0,0.78],[139.1,0.0,0.74],[144.2,0.0,0.72],[149.3,0.0,0.68],[154.6,0.0,0.74],[159.8,0.0,0.74],[164.9,0.0,0.74],[170.0,0.0,0.74],[175.1,0.0,0.75],[180.2,0.0,0.75],[185.3,0.0,0.75],[190.4,0.0,0.8],[195.6,0.0,0.81],[200.7,0.0,0.86],[205.9,0.0,0.87],[211.0,0.0,0.88],[216.1,0.0,0.86],[221.2,0.0,0.85],[226.3,0.0,0.89],[231.5,0.0,0.89],[236.6,0.0,0.95],[241.8,0.0,0.89],[246.9,0.0,0.9],[252.1,0.0,0.97],[257.2,0.0,0.98],[262.3,0.0,0.5]]",1
2026-08-04T11:40:33+00:00,3302134,YES,NO,1.0,24,0.23,"[[0.0,0.0,0.78],[5.2,0.0,0.79],[10.4,0.0,0.8],[15.6,0.0,0.82],[21.1,0.0,0.81],[26.2,0.0,0.82],[31.5,0.0,0.82],[36.6,0.0,0.82],[41.8,0.0,0.84],[46.9,0.0,0.87],[52.0,0.0,0.87],[57.1,0.0,0.87],[62.3,0.0,0.87],[67.5,0.0,0.87],[72.6,0.0,0.88],[77.7,0.0,0.84],[82.9,0.0,0.85],[88.1,0.0,0.85],[93.2,0.0,0.84],[98.3,0.0,0.78],[103.4,0.0,0.82],[108.5,0.0,0.76],[113.7,0.0,0.79],[118.8,0.0,0.79],[123.8,0.0,0.69],[129.0,0.0,0.69],[134.0,0.0,0.72],[139.1,0.0,0.73],[144.3,0.0,0.74],[149.4,0.0,0.74],[154.5,0.0,0.78],[159.9,0.0,0.74],[165.2,0.0,0.77],[170.4,0.0,0.75],[175.6,0.0,0.66],[180.7,26.9,0.09],[185.8,23.7,0.15],[191.0,58.6,0.09],[196.1,175.1,0.03],[201.2,162.4,0.02],[206.3,164.4,0.03],[211.5,126.5,0.04],[216.6,204.2,0.03],[221.7,219.4,0.02],[226.8,229.1,0.02],[231.9,231.6,0.02],[237.0,231.2,0.02],[242.1,111.8,0.01],[247.2,117.8,0.01],[252.3,49.0,0.01],[257.4,46.7,0.01],[262.6,47.2,0.01]]",1
2026-08-04T11:45:33+00:00,3302153,YES,NO,0.9709,34,0.37,"[[0.0,0.0,0.64],[5.1,0.0,0.48],[10.3,0.0,0.48],[15.4,9.6,0.37],[20.5,53.0,0.29],[25.7,0.0,0.41],[30.8,0.0,0.39],[36.0,62.3,0.31],[41.1,57.2,0.25],[46.2,65.7,0.33],[51.4,59.2,0.33],[56.5,44.6,0.34],[61.6,0.0,0.41],[66.7,4.7,0.38],[71.8,5.2,0.38],[76.9,0.0,0.45],[82.0,0.0,0.47],[87.1,0.0,0.46],[92.2,0.0,0.52],[97.3,0.0,0.45],[102.5,0.0,0.43],[107.6,0.0,0.41],[112.7,0.0,0.39],[117.8,0.0,0.39],[122.9,0.0,0.48],[128.0,0.0,0.48],[133.1,0.0,0.51],[138.3,0.0,0.58],[143.4,0.0,0.58],[148.5,0.0,0.64],[153.6,0.0,0.55],[158.7,0.0,0.4],[163.9,12.5,0.36],[169.0,0.0,0.52],[174.2,2.2,0.38],[179.2,0.0,0.47],[184.3,0.0,0.5],[189.4,0.0,0.44],[194.5,3.5,0.33],[199.7,12.3,0.17],[204.8,16.3,0.17],[209.9,28.4,0.17],[215.1,75.3,0.14],[220.2,57.3,0.15],[225.3,12.9,0.2],[230.4,57.1,0.13],[235.5,88.0,0.13],[240.6,132.5,0.09],[245.7,93.3,0.08],[250.8,116.8,0.05],[256.0,33.9,0.05],[261.1,31.0,0.03],[266.2,234.5,0.01]]",1
2026-08-04T11:55:32+00:00,3302167,YES,NO,0.9502,40,0.52,"[[0.0,12.1,0.53],[5.1,30.1,0.53],[10.3,202.7,0.45],[15.4,244.3,0.44],[20.5,355.8,0.35],[25.7,185.7,0.4],[30.8,324.6,0.4],[35.9,390.5,0.4],[41.0,273.6,0.37],[46.3,356.0,0.36],[51.5,102.5,0.4],[56.6,92.7,0.45],[61.8,44.6,0.49],[66.9,30.1,0.51],[72.0,27.4,0.51],[77.2,45.9,0.49],[82.4,53.6,0.47],[87.6,117.7,0.39],[92.7,292.8,0.36],[97.8,64.8,0.45],[103.2,10.5,0.52],[108.3,0.0,0.58],[113.4,0.0,0.6],[118.5,0.0,0.62],[123.6,0.0,0.8],[128.7,0.0,0.67],[133.8,0.0,0.58],[139.0,0.0,0.57],[144.1,0.0,0.56],[149.2,0.0,0.57],[154.3,0.0,0.56],[159.4,7.3,0.53],[164.5,20.9,0.51],[169.7,15.5,0.44],[174.9,8.7,0.44],[180.0,19.0,0.42],[185.1,12.7,0.44],[190.2,15.4,0.43],[195.3,18.2,0.44],[200.4,17.7,0.44],[205.5,18.4,0.42],[210.6,8.1,0.38],[215.8,11.4,0.35],[220.9,18.6,0.4],[226.0,21.2,0.34],[231.2,75.3,0.3],[236.3,365.3,0.17],[241.4,469.8,0.12],[246.6,270.9,0.07],[251.7,285.9,0.08],[256.9,120.5,0.22],[262.0,23.5,0.13],[267.1,29.3,0.06]]",1
