slot_start_utc,slot_end_utc,activo,ventana_min,strategy,decision,outcome_real,acierto,pnl_neto,prob_yes_modelo,edge_neto,drift_60min,drift_15min,sigma_h,pct_spot_vs_ref,delta_ratio
2026-04-29T15:00:00+00:00,2026-04-29T15:05:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2517,0.2083,-0.0869,-0.3539,0.002226,-0.037,
2026-04-29T15:05:00+00:00,2026-04-29T15:10:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6596,0.1196,-0.1562,-1.1232,0.004023,0.0454,
2026-04-29T15:05:00+00:00,2026-04-29T15:10:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3711,0.0889,-0.4056,-1.6698,0.005026,-0.0359,
2026-04-29T15:05:00+00:00,2026-04-29T15:10:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5551,0.0151,-0.2917,-1.6897,0.004776,0.0219,
2026-04-29T15:05:00+00:00,2026-04-29T15:10:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3656,0.0944,-0.243,-1.0426,0.002457,-0.0177,
2026-04-29T15:10:00+00:00,2026-04-29T15:15:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3313,0.1287,-1.1206,-0.5706,0.00504,-0.0381,
2026-04-29T15:15:00+00:00,2026-04-29T15:20:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5926,0.0526,-0.4065,-1.4516,0.003796,0.0297,
2026-04-29T15:15:00+00:00,2026-04-29T15:20:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5667,0.0267,-0.4954,-1.8945,0.004852,0.0293,
2026-04-29T15:15:00+00:00,2026-04-29T15:20:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6377,0.0977,-0.433,-1.6101,0.003294,0.0372,
2026-04-29T15:20:00+00:00,2026-04-29T15:25:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4057,0.0543,-0.5389,-0.4096,0.005024,-0.022,
2026-04-29T15:20:00+00:00,2026-04-29T15:25:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3462,0.1138,-0.5646,-1.155,0.003771,-0.0291,
2026-04-29T15:25:00+00:00,2026-04-29T15:30:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6544,0.1144,-0.5911,0.0794,0.003441,0.0452,
2026-04-29T15:25:00+00:00,2026-04-29T15:30:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5463,0.0063,-0.6224,0.411,0.005566,0.0271,
2026-04-29T15:25:00+00:00,2026-04-29T15:30:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5459,0.0059,-0.6429,0.576,0.004447,0.024,
2026-04-29T15:25:00+00:00,2026-04-29T15:30:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3686,0.0914,-0.625,0.8794,0.003734,-0.0219,
2026-04-29T15:30:00+00:00,2026-04-29T15:35:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.382,0.078,-0.4912,-0.0579,0.00381,-0.0213,
2026-04-29T15:30:00+00:00,2026-04-29T15:35:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3727,0.0873,-0.492,0.5611,0.00509,-0.0345,
2026-04-29T15:30:00+00:00,2026-04-29T15:35:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5655,0.0255,-0.3813,1.4406,0.004129,0.0239,
2026-04-29T15:30:00+00:00,2026-04-29T15:35:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4003,0.0597,-0.4517,0.4138,0.003383,-0.0145,
2026-04-29T15:35:00+00:00,2026-04-29T15:40:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2791,0.1809,-0.8492,0.0586,0.003841,-0.0439,
2026-04-29T15:35:00+00:00,2026-04-29T15:40:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.269,0.191,-0.7148,-0.0259,0.003598,-0.0453,
2026-04-29T15:40:00+00:00,2026-04-29T15:45:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4288,0.0312,-0.7964,-1.3582,0.004745,-0.0087,
2026-04-29T15:40:00+00:00,2026-04-29T15:45:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3506,0.1094,-0.668,-0.8628,0.00476,-0.036,
2026-04-29T15:40:00+00:00,2026-04-29T15:45:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3047,0.1553,-0.812,-1.2927,0.003483,-0.0324,
2026-04-29T15:45:00+00:00,2026-04-29T15:50:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4128,0.0472,-0.8589,-2.0744,0.0051,-0.0147,
2026-04-29T15:45:00+00:00,2026-04-29T15:50:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3142,0.1458,-0.7866,-1.602,0.003645,-0.0324,
2026-04-29T15:55:00+00:00,2026-04-29T16:00:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3278,0.1322,-1.0989,-1.281,0.005828,-0.0488,
2026-04-29T15:55:00+00:00,2026-04-29T16:00:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3904,0.0696,-1.4432,-1.4217,0.007334,-0.0287,
2026-04-29T15:55:00+00:00,2026-04-29T16:00:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.2719,0.1881,-0.8672,-0.4669,0.003717,-0.0438,
2026-04-29T16:00:00+00:00,2026-04-29T16:05:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3494,0.1106,-0.7422,-0.1751,0.003349,-0.0211,
2026-04-29T16:05:00+00:00,2026-04-29T16:10:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.408,0.052,-0.4813,0.7915,0.005716,-0.0263,
2026-04-29T16:05:00+00:00,2026-04-29T16:10:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4318,0.0282,-0.7454,1.2724,0.007157,-0.0193,
2026-04-29T16:05:00+00:00,2026-04-29T16:10:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.401,0.059,-0.0951,1.3222,0.004765,-0.0293,
2026-04-29T16:05:00+00:00,2026-04-29T16:10:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6776,0.1376,-0.4484,0.5907,0.003184,0.0454,
2026-04-29T16:10:00+00:00,2026-04-29T16:15:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3583,0.1017,-0.2278,1.6551,0.005187,-0.0448,
2026-04-29T16:10:00+00:00,2026-04-29T16:15:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2606,0.1994,-0.2503,0.9868,0.003183,-0.0485,
2026-04-29T16:15:00+00:00,2026-04-29T16:20:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3524,0.1076,-0.3504,0.5889,0.004303,-0.0363,
2026-04-29T16:15:00+00:00,2026-04-29T16:20:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.386,0.074,-0.0512,0.7044,0.004031,-0.0293,
2026-04-29T16:15:00+00:00,2026-04-29T16:20:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2952,0.1648,-0.1649,0.7072,0.002877,-0.0372,
2026-04-29T16:20:00+00:00,2026-04-29T16:25:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.594,0.054,-0.4555,-0.8634,0.004586,0.0358,
2026-04-29T16:20:00+00:00,2026-04-29T16:25:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5615,0.0215,-0.144,-1.4845,0.005411,0.024,
2026-04-29T16:20:00+00:00,2026-04-29T16:25:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4582,0.0018,-0.1684,-0.7028,0.003745,-0.0073,
2026-04-29T16:20:00+00:00,2026-04-29T16:25:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4338,0.0262,-2.2643,-4.047,0.011022,-0.0097,
2026-04-29T16:20:00+00:00,2026-04-29T16:25:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6,0.06,-0.1424,0.0713,0.002856,0.0211,
2026-04-29T16:25:00+00:00,2026-04-29T16:30:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6692,0.1292,-0.6499,-0.4058,0.003437,0.0497,
2026-04-29T16:25:00+00:00,2026-04-29T16:30:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5891,0.0491,-0.3355,-1.7239,0.005243,0.0361,
2026-04-29T16:30:00+00:00,2026-04-29T16:35:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2996,0.1604,-0.823,-0.522,0.002891,-0.0255,
2026-04-29T16:30:00+00:00,2026-04-29T16:35:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3601,0.0999,-0.4309,-0.586,0.003156,-0.022,
2026-04-29T16:30:00+00:00,2026-04-29T16:35:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5709,0.0309,-0.3084,-0.1619,0.002749,0.0178,
2026-04-29T16:45:00+00:00,2026-04-29T16:50:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6644,0.1244,-0.1464,0.1852,0.003905,0.0453,
2026-04-29T16:45:00+00:00,2026-04-29T16:50:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5525,0.0125,0.279,0.7629,0.005658,0.0146,
2026-04-29T16:50:00+00:00,2026-04-29T16:55:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4412,0.0188,-0.1533,0.0168,0.00407,-0.013,
2026-04-29T16:50:00+00:00,2026-04-29T16:55:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5883,0.0483,-0.1225,0.4363,0.005772,0.0353,
2026-04-29T16:50:00+00:00,2026-04-29T16:55:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3703,0.0897,-0.1323,-0.1445,0.004482,-0.0361,
2026-04-29T16:50:00+00:00,2026-04-29T16:55:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6068,0.0668,0.2351,1.1465,0.005797,0.0367,
2026-04-29T16:50:00+00:00,2026-04-29T16:55:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6545,0.1145,0.2093,0.6163,0.003022,0.0275,
2026-04-29T16:55:00+00:00,2026-04-29T17:00:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5776,0.0376,0.0298,-0.2326,0.003538,0.0174,
2026-04-29T16:55:00+00:00,2026-04-29T17:00:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5625,0.0225,-0.0595,-0.0953,0.0041,0.0177,
2026-04-29T16:55:00+00:00,2026-04-29T17:00:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5429,0.0029,-0.0481,-0.7212,0.00404,0.012,
2026-04-29T16:55:00+00:00,2026-04-29T17:00:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5609,0.0209,0.2059,-0.9078,0.006426,0.022,
2026-04-29T17:00:00+00:00,2026-04-29T17:05:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.2574,0.2026,-0.1362,-0.308,0.003054,-0.0491,
2026-04-29T17:00:00+00:00,2026-04-29T17:05:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3296,0.1304,0.2401,0.1165,0.002348,-0.0307,
2026-04-29T17:05:00+00:00,2026-04-29T17:10:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3644,0.0956,-0.1293,0.8877,0.004992,-0.0425,
2026-04-29T17:05:00+00:00,2026-04-29T17:10:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4395,0.0205,-0.3377,0.4076,0.00468,-0.0128,
2026-04-29T17:10:00+00:00,2026-04-29T17:15:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4086,0.0514,-0.1838,0.7977,0.004918,-0.0263,
2026-04-29T17:10:00+00:00,2026-04-29T17:15:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4017,0.0583,-0.3355,0.4941,0.004641,-0.0242,
2026-04-29T17:10:00+00:00,2026-04-29T17:15:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4335,0.0265,-0.5507,0.1445,0.00491,-0.012,
2026-04-29T17:10:00+00:00,2026-04-29T17:15:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4183,0.0417,-0.0439,0.6751,0.005637,-0.0293,
2026-04-29T17:10:00+00:00,2026-04-29T17:15:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4518,0.0082,0.1554,0.6866,0.002788,-0.0113,
2026-04-29T17:15:00+00:00,2026-04-29T17:20:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5508,0.0108,-0.1699,0.4537,0.004825,0.0187,
2026-04-29T17:15:00+00:00,2026-04-29T17:20:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.437,0.023,-0.5509,-0.5292,0.005185,-0.012,
2026-04-29T17:15:00+00:00,2026-04-29T17:20:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5462,0.0062,-0.0513,0.2053,0.004603,0.0147,
2026-04-29T17:15:00+00:00,2026-04-29T17:20:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5827,0.0427,0.1765,0.4531,0.002646,0.0113,
2026-04-29T17:20:00+00:00,2026-04-29T17:25:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3799,0.0801,0.2814,0.778,0.005362,-0.047,
2026-04-29T17:20:00+00:00,2026-04-29T17:25:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4391,0.0209,-0.0154,1.0188,0.005394,-0.0211,
2026-04-29T17:20:00+00:00,2026-04-29T17:25:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3615,0.0985,0.2714,0.5567,0.004301,-0.0439,
2026-04-29T17:35:00+00:00,2026-04-29T17:40:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5563,0.0163,-0.0722,-0.6255,0.006264,0.0241,
2026-04-29T17:40:00+00:00,2026-04-29T17:45:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5706,0.0306,0.1448,0.1791,0.004027,0.0161,
2026-04-29T17:40:00+00:00,2026-04-29T17:45:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5464,0.0064,0.2708,0.3981,0.004863,0.0101,
2026-04-29T17:40:00+00:00,2026-04-29T17:45:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4589,0.0011,-0.1171,0.0586,0.003482,-0.0073,
2026-04-29T17:40:00+00:00,2026-04-29T17:45:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5408,0.0008,1.2937,3.4745,0.026475,0.0484,
2026-04-29T17:45:00+00:00,2026-04-29T17:50:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3091,0.1509,0.0897,-0.0681,0.003188,-0.0425,
2026-04-29T17:45:00+00:00,2026-04-29T17:50:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3855,0.0745,0.2244,-0.139,0.004359,-0.0365,
2026-04-29T17:45:00+00:00,2026-04-29T17:50:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4174,0.0426,-0.2404,0.3377,0.00522,-0.0241,
2026-04-29T17:45:00+00:00,2026-04-29T17:50:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3934,0.0666,-0.1318,-0.2638,0.003464,-0.022,
2026-04-29T17:45:00+00:00,2026-04-29T17:50:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3523,0.1077,0.2299,-0.1227,0.003238,-0.0355,
2026-04-29T17:50:00+00:00,2026-04-29T17:55:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5412,0.0012,0.3274,0.229,0.002821,0.0021,
2026-04-29T17:50:00+00:00,2026-04-29T17:55:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5643,0.0243,0.326,0.1742,0.003089,0.0075,
2026-04-29T17:50:00+00:00,2026-04-29T17:55:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3777,0.0823,-0.0241,0.0482,0.003044,-0.0241,
2026-04-29T17:50:00+00:00,2026-04-29T17:55:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5408,0.0008,0.3352,0.1808,0.002111,0.0,
2026-04-29T17:55:00+00:00,2026-04-29T18:00:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6324,0.0924,0.2141,0.044,0.002949,0.0222,
2026-04-29T18:00:00+00:00,2026-04-29T18:05:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5491,0.0091,0.3741,0.8279,0.004548,0.0083,
2026-04-29T18:00:00+00:00,2026-04-29T18:05:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6088,0.0688,0.2282,0.1098,0.003478,0.021,
2026-04-29T18:05:00+00:00,2026-04-29T18:10:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.357,0.103,-0.0825,-1.0265,0.003737,-0.034,
2026-04-29T18:10:00+00:00,2026-04-29T18:15:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4498,0.0102,-1.3964,-5.3006,0.018378,-0.0366,
2026-04-29T18:25:00+00:00,2026-04-29T18:30:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4501,0.0099,-1.4561,-0.4838,0.018798,-0.0366,
2026-04-29T18:25:00+00:00,2026-04-29T18:30:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.457,0.003,-1.097,0.6348,0.019661,-0.0366,
2026-04-29T18:25:00+00:00,2026-04-29T18:30:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4491,0.0109,-0.9512,0.4898,0.015671,-0.0359,
2026-04-29T18:30:00+00:00,2026-04-29T18:35:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5485,0.0085,-1.207,-1.0391,0.006488,0.0405,
2026-04-29T18:30:00+00:00,2026-04-29T18:35:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3934,0.0666,-1.2309,-1.6841,0.008245,-0.0371,
2026-04-29T18:30:00+00:00,2026-04-29T18:35:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.365,0.095,-1.3675,-1.5523,0.00733,-0.0425,
2026-04-29T18:40:00+00:00,2026-04-29T18:45:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4142,0.0458,-0.755,-0.1181,0.007522,-0.0295,
2026-04-29T18:40:00+00:00,2026-04-29T18:45:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4057,0.0543,-1.6159,-0.4715,0.012355,-0.0491,
2026-04-29T18:40:00+00:00,2026-04-29T18:45:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3328,0.1272,-1.1141,-0.5739,0.005906,-0.0473,
2026-04-29T18:45:00+00:00,2026-04-29T18:50:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3619,0.0981,-0.8753,1.2749,0.006764,-0.0471,
2026-04-29T18:45:00+00:00,2026-04-29T18:50:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4014,0.0586,-1.3737,1.7178,0.011125,-0.0488,
2026-04-29T18:45:00+00:00,2026-04-29T18:50:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3432,0.1168,-1.1935,0.5827,0.005985,-0.0425,
2026-04-29T18:50:00+00:00,2026-04-29T18:55:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3908,0.0692,-0.7996,0.3098,0.005398,-0.0253,
2026-04-29T18:50:00+00:00,2026-04-29T18:55:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3343,0.1257,-1.9329,0.2369,0.007333,-0.0488,
2026-04-29T18:50:00+00:00,2026-04-29T18:55:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.404,0.056,-1.1565,0.6348,0.006959,-0.0244,
2026-04-29T18:50:00+00:00,2026-04-29T18:55:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4409,0.0191,-1.1346,-0.2349,0.004075,0.0033,
2026-04-29T18:55:00+00:00,2026-04-29T19:00:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3366,0.1234,-0.6565,0.6559,0.004641,-0.0396,
2026-04-29T18:55:00+00:00,2026-04-29T19:00:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4011,0.0589,-1.6611,1.1164,0.007115,-0.0183,
2026-04-29T18:55:00+00:00,2026-04-29T19:00:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4511,0.0089,-0.9999,1.1226,0.005254,0.0,
2026-04-29T18:55:00+00:00,2026-04-29T19:00:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.408,0.052,-0.5425,0.7681,0.005185,-0.0221,
2026-04-29T18:55:00+00:00,2026-04-29T19:00:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3668,0.0932,-0.871,0.6597,0.003691,-0.0179,
2026-04-29T19:00:00+00:00,2026-04-29T19:05:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.581,0.041,-1.1295,2.1014,0.005647,0.0486,
2026-04-29T19:00:00+00:00,2026-04-29T19:05:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.383,0.077,-0.7533,1.8061,0.005467,-0.0295,
2026-04-29T19:00:00+00:00,2026-04-29T19:05:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.351,0.109,-1.7625,2.2082,0.007932,-0.049,
2026-04-29T19:10:00+00:00,2026-04-29T19:15:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4426,0.0174,-0.4985,-0.9593,0.006915,-0.0175,
2026-04-29T19:10:00+00:00,2026-04-29T19:15:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3939,0.0661,0.1831,-0.5841,0.004819,-0.0365,
2026-04-29T19:10:00+00:00,2026-04-29T19:15:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4012,0.0588,0.1479,-0.5897,0.004186,-0.0295,
2026-04-29T19:15:00+00:00,2026-04-29T19:20:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3994,0.0606,0.3695,-0.0811,0.004533,-0.036,
2026-04-29T19:15:00+00:00,2026-04-29T19:20:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.2832,0.1768,0.0864,-0.1433,0.003093,-0.0472,
2026-04-29T19:20:00+00:00,2026-04-29T19:25:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3817,0.0783,0.229,0.3246,0.00425,-0.0368,
2026-04-29T19:20:00+00:00,2026-04-29T19:25:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4047,0.0553,0.1402,0.3585,0.003025,-0.0212,
2026-04-29T19:25:00+00:00,2026-04-29T19:30:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6033,0.0633,0.2215,0.8268,0.003816,0.0221,
2026-04-29T19:25:00+00:00,2026-04-29T19:30:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4264,0.0336,0.0946,0.3195,0.00273,-0.0147,
2026-04-29T19:35:00+00:00,2026-04-29T19:40:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6678,0.1278,0.127,-0.3959,0.004615,0.0496,
2026-04-29T19:35:00+00:00,2026-04-29T19:40:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5768,0.0368,-0.0591,-1.0025,0.004237,0.0222,
2026-04-29T19:35:00+00:00,2026-04-29T19:40:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5974,0.0574,-0.0033,-0.8076,0.003322,0.0212,
2026-04-29T19:40:00+00:00,2026-04-29T19:45:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3697,0.0903,0.1354,-0.4262,0.004782,-0.0433,
2026-04-29T19:45:00+00:00,2026-04-29T19:50:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3383,0.1217,0.1967,0.5194,0.004099,-0.0474,
2026-04-29T19:45:00+00:00,2026-04-29T19:50:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3506,0.1094,0.1554,0.1183,0.004213,-0.0443,
2026-04-29T19:45:00+00:00,2026-04-29T19:50:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3018,0.1582,0.2076,0.3003,0.003391,-0.0489,
2026-04-29T19:50:00+00:00,2026-04-29T19:55:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6493,0.1093,0.1177,0.273,0.002823,0.026,
2026-04-29T19:50:00+00:00,2026-04-29T19:55:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6292,0.0892,-0.009,0.2459,0.003987,0.0341,
2026-04-29T19:50:00+00:00,2026-04-29T19:55:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5771,0.0371,-0.0812,0.1478,0.002672,0.0148,
2026-04-29T19:55:00+00:00,2026-04-29T20:00:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6806,0.1406,-0.0049,0.248,0.002952,0.0359,
